 h2so4 RRTMG LUT interpolated from GADS (DAR 09/2013)
 V0.1 - contains Fast-J wavelengths but is the same as the original jv_spec.dat values
  w(nm)   RH       N         iK RgDry  RgWet      Sg        Q  Alpha  r-eff ss-alb  g-sym  pi(0)  pi(1)  pi(2)  pi(3)  pi(4)  pi(5)  pi(6)  pi(7)
    1.8   80  1.3292  0.970E-03  0.089  0.138    0.60  0.1474  0.990  0.265  0.982  0.497  1.000  1.492  1.356  0.766  0.401  0.196  0.098  0.048
    1.5   80  1.3389  0.368E-03  0.089  0.138    0.60  0.2599  0.990  0.265  0.995  0.568  1.000  1.704  1.625  1.043  0.616  0.335  0.183  0.098
    1.3   80  1.3408  0.577E-04  0.089  0.138    0.60  0.3638  0.990  0.265  0.999  0.611  1.000  1.834  1.821  1.263  0.802  0.467  0.271  0.152
    0.9   80  1.3473  0.608E-05  0.089  0.138    0.60  0.7167  0.990  0.265  1.000  0.689  1.000  2.066  2.247  1.796  1.302  0.864  0.561  0.352
    0.7   80  1.3510  0.282E-07  0.089  0.138    0.60  1.2645  0.990  0.265  1.000  0.745  1.000  2.235  2.648  2.373  1.921  1.427  1.023  0.711
    0.5   80  1.3540  0.247E-08  0.089  0.138    0.60  1.8633  0.990  0.265  1.000  0.776  1.000  2.328  2.929  2.828  2.473  1.994  1.542  1.161
    0.4   80  1.3600  0.353E-08  0.089  0.138    0.60  2.4593  0.990  0.265  1.000  0.790  1.000  2.369  3.113  3.157  2.932  2.524  2.084  1.686
    0.3   80  1.3680  0.947E-08  0.089  0.138    0.60  2.7788  0.990  0.265  1.000  0.788  1.000  2.363  3.172  3.278  3.149  2.813  2.422  2.057
    0.2   80  1.3888  0.307E-07  0.089  0.138    0.60  2.9374  0.990  0.265  1.000  0.763  1.000  2.289  3.158  3.286  3.355  3.177  2.969  2.763
    7.1   80  1.2942  0.533E-01  0.089  0.138    0.60  0.0310  0.990  0.265  0.039  0.086  1.000  0.257  0.531  0.058  0.006  0.001  0.000  0.000
    0.3   90  1.3650  0.152E-07  0.089  0.155    0.60  2.9200  0.990  0.298  1.000  0.787  1.000  2.361  3.236  3.408  3.392  3.149  2.839  2.536
    0.4   90  1.3530  0.297E-08  0.089  0.155    0.60  2.6126  0.990  0.298  1.000  0.797  1.000  2.392  3.198  3.312  3.152  2.788  2.368  1.975
    0.4   90  1.3505  0.222E-08  0.089  0.155    0.60  2.4437  0.990  0.298  1.000  0.796  1.000  2.389  3.159  3.235  3.027  2.628  2.187  1.782
    0.5   90  1.3480  0.223E-08  0.089  0.155    0.60  2.1842  0.990  0.298  1.000  0.792  1.000  2.376  3.086  3.098  2.827  2.387  1.930  1.523
    0.6   90  1.3460  0.306E-08  0.089  0.155    0.60  1.9724  0.990  0.298  1.000  0.786  1.000  2.359  3.018  2.977  2.660  2.196  1.736  1.337
    0.6   90  1.3450  0.114E-07  0.089  0.155    0.60  1.7785  0.990  0.298  1.000  0.779  1.000  2.338  2.944  2.849  2.493  2.011  1.556  1.171
    0.7   90  1.3440  0.224E-07  0.089  0.155    0.60  1.5195  0.990  0.298  1.000  0.767  1.000  2.302  2.829  2.657  2.253  1.758  1.318  0.959
    0.8   90  1.3420  0.120E-06  0.089  0.155    0.60  1.1650  0.990  0.298  1.000  0.744  1.000  2.233  2.637  2.354  1.896  1.402  1.002  0.693
    0.9   90  1.3412  0.130E-05  0.089  0.155    0.60  1.0072  0.990  0.298  1.000  0.731  1.000  2.192  2.531  2.195  1.720  1.235  0.860  0.579
    1.0   90  1.3400  0.270E-05  0.089  0.155    0.60  0.7751  0.990  0.298  1.000  0.704  1.000  2.111  2.343  1.926  1.434  0.978  0.650  0.418
    1.0   90  1.3397  0.614E-05  0.089  0.155    0.60  0.7447  0.990  0.298  1.000  0.699  1.000  2.098  2.315  1.888  1.395  0.944  0.623  0.398
   55.6   90  1.5820  0.316E+00  0.089  0.155    0.60  0.0198  0.990  0.298  0.000  0.002  1.000  0.007  0.500  0.001  0.000  0.000  0.000  0.000
   23.5   90  1.5721  0.317E+00  0.089  0.155    0.60  0.0478  0.990  0.298  0.002  0.013  1.000  0.039  0.501  0.007  0.000  0.000  0.000  0.000
   17.7   90  1.4755  0.401E+00  0.089  0.155    0.60  0.0869  0.990  0.298  0.003  0.021  1.000  0.063  0.502  0.012  0.000  0.000  0.000  0.000
   15.0   90  1.3154  0.377E+00  0.089  0.155    0.60  0.1082  0.990  0.298  0.003  0.026  1.000  0.079  0.503  0.017  0.001  0.000  0.000  0.000
   13.2   90  1.2270  0.301E+00  0.089  0.155    0.60  0.1043  0.990  0.298  0.003  0.033  1.000  0.098  0.505  0.022  0.001  0.000  0.000  0.000
   11.1   90  1.2227  0.158E+00  0.089  0.155    0.60  0.0652  0.990  0.298  0.004  0.045  1.000  0.136  0.509  0.031  0.002  0.000  0.000  0.000
    9.7   90  1.3185  0.142E+00  0.089  0.155    0.60  0.0642  0.990  0.298  0.012  0.061  1.000  0.182  0.515  0.039  0.003  0.000  0.000  0.000
    8.8   90  1.3151  0.131E+00  0.089  0.155    0.60  0.0657  0.990  0.298  0.016  0.071  1.000  0.214  0.521  0.046  0.004  0.000  0.000  0.000
    7.8   90  1.2763  0.876E-01  0.089  0.155    0.60  0.0518  0.990  0.298  0.024  0.087  1.000  0.262  0.532  0.059  0.006  0.001  0.000  0.000
    7.0   90  1.3006  0.398E-01  0.089  0.155    0.60  0.0276  0.990  0.298  0.074  0.107  1.000  0.321  0.547  0.074  0.010  0.001  0.000  0.000
    6.1   90  1.3306  0.113E+00  0.089  0.155    0.60  0.0866  0.990  0.298  0.049  0.131  1.000  0.394  0.567  0.093  0.015  0.002  0.000  0.000
    5.2   90  1.3281  0.222E-01  0.089  0.155    0.60  0.0268  0.990  0.298  0.269  0.173  1.000  0.520  0.615  0.131  0.027  0.006  0.001  0.000
    4.6   90  1.3363  0.294E-01  0.089  0.155    0.60  0.0404  0.990  0.298  0.274  0.202  1.000  0.607  0.652  0.161  0.038  0.009  0.002  0.001
    4.3   90  1.3436  0.252E-01  0.089  0.155    0.60  0.0416  0.990  0.298  0.349  0.222  1.000  0.667  0.681  0.183  0.047  0.012  0.004  0.001
    4.0   90  1.3552  0.213E-01  0.089  0.155    0.60  0.0448  0.990  0.298  0.443  0.246  1.000  0.738  0.718  0.210  0.059  0.017  0.005  0.002
    3.4   90  1.4069  0.381E-01  0.089  0.155    0.60  0.0963  0.990  0.298  0.449  0.303  1.000  0.908  0.810  0.279  0.092  0.030  0.010  0.004
    3.4   90  1.4029  0.351E-01  0.089  0.155    0.60  0.0901  0.990  0.298  0.460  0.300  1.000  0.900  0.806  0.275  0.091  0.029  0.010  0.004
    2.8   90  1.2822  0.201E+00  0.089  0.155    0.60  0.3809  0.990  0.298  0.123  0.338  1.000  1.013  0.901  0.381  0.145  0.054  0.021  0.008
    2.3   90  1.2874  0.382E-01  0.089  0.155    0.60  0.1532  0.990  0.298  0.445  0.433  1.000  1.298  1.153  0.587  0.273  0.122  0.055  0.026
    2.0   90  1.3142  0.376E-02  0.089  0.155    0.60  0.1330  0.990  0.298  0.924  0.488  1.000  1.464  1.328  0.742  0.383  0.185  0.092  0.045
    1.8   90  1.3233  0.999E-03  0.089  0.155    0.60  0.1930  0.990  0.298  0.983  0.539  1.000  1.618  1.514  0.927  0.524  0.274  0.145  0.075
    1.5   90  1.3329  0.388E-03  0.089  0.155    0.60  0.3330  0.990  0.298  0.995  0.606  1.000  1.818  1.799  1.238  0.780  0.451  0.261  0.146
    1.3   90  1.3347  0.610E-04  0.089  0.155    0.60  0.4585  0.990  0.298  0.999  0.646  1.000  1.938  2.000  1.478  0.995  0.614  0.375  0.221
    0.9   90  1.3406  0.645E-05  0.089  0.155    0.60  0.8665  0.990  0.298  1.000  0.715  1.000  2.146  2.422  2.037  1.550  1.080  0.732  0.480
    0.7   90  1.3440  0.290E-07  0.089  0.155    0.60  1.4626  0.990  0.298  1.000  0.764  1.000  2.292  2.799  2.609  2.195  1.699  1.264  0.913
    0.5   90  1.3468  0.188E-08  0.089  0.155    0.60  2.0676  0.990  0.298  1.000  0.789  1.000  2.367  3.050  3.034  2.737  2.283  1.823  1.420
    0.4   90  1.3530  0.298E-08  0.089  0.155    0.60  2.6133  0.990  0.298  1.000  0.797  1.000  2.392  3.198  3.312  3.153  2.789  2.369  1.976
    0.3   90  1.3601  0.942E-08  0.089  0.155    0.60  2.8591  0.990  0.298  1.000  0.793  1.000  2.378  3.238  3.401  3.338  3.055  2.701  2.360
    0.2   90  1.3810  0.324E-07  0.089  0.155    0.60  2.8865  0.990  0.298  1.000  0.764  1.000  2.292  3.198  3.360  3.494  3.376  3.234  3.084
    7.1   90  1.2994  0.451E-01  0.089  0.155    0.60  0.0304  0.990  0.298  0.063  0.104  1.000  0.313  0.544  0.071  0.009  0.001  0.000  0.000
    0.3   95  1.3590  0.155E-07  0.089  0.178    0.60  2.9293  0.990  0.342  1.000  0.787  1.000  2.361  3.279  3.492  3.550  3.376  3.134  2.886
    0.4   95  1.3480  0.255E-08  0.089  0.178    0.60  2.7678  0.990  0.342  1.000  0.802  1.000  2.406  3.271  3.451  3.367  3.064  2.684  2.313
    0.4   95  1.3455  0.175E-08  0.089  0.178    0.60  2.6391  0.990  0.342  1.000  0.803  1.000  2.409  3.246  3.397  3.266  2.923  2.511  2.117
    0.5   95  1.3430  0.177E-08  0.089  0.178    0.60  2.4204  0.990  0.342  1.000  0.801  1.000  2.404  3.193  3.291  3.095  2.702  2.260  1.849
    0.6   95  1.3410  0.264E-08  0.089  0.178    0.60  2.2279  0.990  0.342  1.000  0.798  1.000  2.395  3.140  3.192  2.948  2.522  2.066  1.651
    0.6   95  1.3400  0.112E-07  0.089  0.178    0.60  2.0433  0.990  0.342  1.000  0.793  1.000  2.380  3.080  3.082  2.794  2.343  1.881  1.471
    0.7   95  1.3390  0.229E-07  0.089  0.178    0.60  1.7851  0.990  0.342  1.000  0.784  1.000  2.353  2.982  2.910  2.566  2.088  1.629  1.235
    0.8   95  1.3370  0.122E-06  0.089  0.178    0.60  1.4121  0.990  0.342  1.000  0.766  1.000  2.299  2.813  2.629  2.216  1.718  1.281  0.926
    0.9   95  1.3362  0.136E-05  0.089  0.178    0.60  1.2390  0.990  0.342  1.000  0.755  1.000  2.265  2.717  2.477  2.036  1.538  1.119  0.789
    1.0   95  1.3350  0.277E-05  0.089  0.178    0.60  0.9763  0.990  0.342  1.000  0.733  1.000  2.198  2.543  2.212  1.737  1.251  0.873  0.589
    1.0   95  1.3347  0.649E-05  0.089  0.178    0.60  0.9412  0.990  0.342  1.000  0.729  1.000  2.187  2.517  2.174  1.695  1.212  0.841  0.564
   55.6   95  1.5630  0.324E+00  0.089  0.178    0.60  0.0237  0.990  0.342  0.000  0.003  1.000  0.009  0.500  0.002  0.000  0.000  0.000  0.000
   23.5   95  1.5513  0.334E+00  0.089  0.178    0.60  0.0589  0.990  0.342  0.002  0.016  1.000  0.049  0.501  0.009  0.000  0.000  0.000  0.000
   17.7   95  1.4509  0.411E+00  0.089  0.178    0.60  0.1046  0.990  0.342  0.004  0.026  1.000  0.079  0.503  0.016  0.000  0.000  0.000  0.000
   15.0   95  1.2986  0.387E+00  0.089  0.178    0.60  0.1295  0.990  0.342  0.004  0.033  1.000  0.099  0.504  0.022  0.001  0.000  0.000  0.000
   13.2   95  1.1998  0.307E+00  0.089  0.178    0.60  0.1247  0.990  0.342  0.004  0.041  1.000  0.122  0.507  0.028  0.001  0.000  0.000  0.000
   11.1   95  1.1936  0.139E+00  0.089  0.178    0.60  0.0668  0.990  0.342  0.006  0.057  1.000  0.170  0.513  0.039  0.003  0.000  0.000  0.000
    9.7   95  1.2865  0.106E+00  0.089  0.178    0.60  0.0569  0.990  0.342  0.018  0.076  1.000  0.227  0.523  0.050  0.005  0.000  0.000  0.000
    8.8   95  1.2972  0.962E-01  0.089  0.178    0.60  0.0569  0.990  0.342  0.026  0.089  1.000  0.268  0.532  0.060  0.006  0.001  0.000  0.000
    7.8   95  1.2844  0.675E-01  0.089  0.178    0.60  0.0470  0.990  0.342  0.045  0.110  1.000  0.330  0.548  0.076  0.010  0.001  0.000  0.000
    7.0   95  1.3032  0.345E-01  0.089  0.178    0.60  0.0292  0.990  0.342  0.118  0.133  1.000  0.400  0.570  0.095  0.015  0.002  0.000  0.000
    6.1   95  1.3249  0.109E+00  0.089  0.178    0.60  0.0994  0.990  0.342  0.068  0.161  1.000  0.482  0.598  0.119  0.022  0.004  0.001  0.000
    5.2   95  1.3268  0.153E-01  0.089  0.178    0.60  0.0274  0.990  0.342  0.422  0.210  1.000  0.631  0.664  0.170  0.041  0.010  0.002  0.001
    4.6   95  1.3342  0.243E-01  0.089  0.178    0.60  0.0459  0.990  0.342  0.380  0.243  1.000  0.729  0.714  0.209  0.058  0.016  0.005  0.001
    4.3   95  1.3417  0.193E-01  0.089  0.178    0.60  0.0474  0.990  0.342  0.482  0.265  1.000  0.796  0.752  0.238  0.072  0.021  0.007  0.002
    4.0   95  1.3532  0.150E-01  0.089  0.178    0.60  0.0518  0.990  0.342  0.599  0.291  1.000  0.874  0.800  0.274  0.089  0.029  0.010  0.003
    3.4   95  1.4100  0.309E-01  0.089  0.178    0.60  0.1191  0.990  0.342  0.569  0.352  1.000  1.056  0.913  0.360  0.136  0.049  0.019  0.007
    3.4   95  1.4053  0.278E-01  0.089  0.178    0.60  0.1108  0.990  0.342  0.587  0.349  1.000  1.047  0.908  0.356  0.134  0.048  0.018  0.007
    2.8   95  1.2807  0.210E+00  0.089  0.178    0.60  0.4646  0.990  0.342  0.146  0.386  1.000  1.157  1.018  0.485  0.207  0.085  0.036  0.015
    2.3   95  1.2830  0.402E-01  0.089  0.178    0.60  0.2004  0.990  0.342  0.478  0.486  1.000  1.457  1.321  0.747  0.384  0.187  0.092  0.045
    2.0   95  1.3102  0.402E-02  0.089  0.178    0.60  0.1856  0.990  0.342  0.931  0.539  1.000  1.618  1.516  0.932  0.527  0.276  0.147  0.076
    1.8   95  1.3193  0.102E-02  0.089  0.178    0.60  0.2663  0.990  0.342  0.985  0.587  1.000  1.762  1.717  1.146  0.701  0.396  0.223  0.123
    1.5   95  1.3289  0.403E-03  0.089  0.178    0.60  0.4472  0.990  0.342  0.995  0.648  1.000  1.943  2.011  1.491  1.007  0.624  0.382  0.226
    1.3   95  1.3308  0.635E-04  0.089  0.178    0.60  0.6038  0.990  0.342  0.999  0.683  1.000  2.049  2.212  1.749  1.254  0.824  0.531  0.331
    0.9   95  1.3356  0.672E-05  0.089  0.178    0.60  1.0809  0.990  0.342  1.000  0.742  1.000  2.227  2.616  2.322  1.859  1.366  0.970  0.667
    0.7   95  1.3390  0.297E-07  0.089  0.178    0.60  1.7268  0.990  0.342  1.000  0.782  1.000  2.345  2.956  2.867  2.510  2.028  1.571  1.182
    0.5   95  1.3418  0.141E-08  0.089  0.178    0.60  2.3157  0.990  0.342  1.000  0.800  1.000  2.400  3.165  3.239  3.016  2.605  2.154  1.740
    0.4   95  1.3480  0.257E-08  0.089  0.178    0.60  2.7684  0.990  0.342  1.000  0.802  1.000  2.406  3.271  3.451  3.368  3.065  2.685  2.314
    0.3   95  1.3541  0.938E-08  0.089  0.178    0.60  2.9148  0.990  0.342  1.000  0.794  1.000  2.383  3.289  3.503  3.514  3.298  3.004  2.707
    0.2   95  1.3738  0.338E-07  0.089  0.178    0.60  2.8025  0.990  0.342  1.000  0.764  1.000  2.292  3.236  3.431  3.641  3.595  3.542  3.468
    7.1   95  1.3032  0.391E-01  0.089  0.178    0.60  0.0319  0.990  0.342  0.102  0.130  1.000  0.389  0.566  0.092  0.014  0.002  0.000  0.000
    0.3   99  1.3520  0.158E-07  0.089  0.251    0.60  2.7703  0.990  0.482  1.000  0.778  1.000  2.334  3.326  3.591  3.825  3.827  3.800  3.747
    0.4   99  1.3420  0.208E-08  0.089  0.251    0.60  2.9120  0.990  0.482  1.000  0.799  1.000  2.396  3.357  3.632  3.722  3.585  3.363  3.123
    0.4   99  1.3403  0.124E-08  0.089  0.251    0.60  2.9051  0.990  0.482  1.000  0.803  1.000  2.410  3.356  3.622  3.669  3.486  3.211  2.922
    0.5   99  1.3380  0.124E-08  0.089  0.251    0.60  2.8405  0.990  0.482  1.000  0.808  1.000  2.424  3.345  3.591  3.577  3.334  2.998  2.654
    0.6   99  1.3360  0.218E-08  0.089  0.251    0.60  2.7479  0.990  0.482  1.000  0.810  1.000  2.431  3.328  3.551  3.491  3.206  2.831  2.454
    0.6   99  1.3350  0.110E-07  0.089  0.251    0.60  2.6359  0.990  0.482  1.000  0.811  1.000  2.432  3.301  3.494  3.391  3.067  2.662  2.264
    0.7   99  1.3340  0.233E-07  0.089  0.251    0.60  2.4459  0.990  0.482  1.000  0.809  1.000  2.426  3.250  3.393  3.228  2.855  2.419  2.003
    0.8   99  1.3320  0.124E-06  0.089  0.251    0.60  2.1084  0.990  0.482  1.000  0.802  1.000  2.405  3.149  3.202  2.949  2.516  2.054  1.633
    0.9   99  1.3312  0.144E-05  0.089  0.251    0.60  1.9274  0.990  0.482  1.000  0.796  1.000  2.388  3.086  3.087  2.792  2.335  1.869  1.455
    1.0   99  1.3300  0.285E-05  0.089  0.251    0.60  1.6219  0.990  0.482  1.000  0.784  1.000  2.351  2.961  2.870  2.509  2.023  1.564  1.174
    1.0   99  1.3297  0.690E-05  0.089  0.251    0.60  1.5780  0.990  0.482  1.000  0.782  1.000  2.345  2.942  2.838  2.468  1.979  1.522  1.136
   55.6   99  1.5420  0.332E+00  0.089  0.251    0.60  0.0349  0.990  0.482  0.000  0.005  1.000  0.016  0.500  0.003  0.000  0.000  0.000  0.000
   23.5   99  1.5285  0.355E+00  0.089  0.251    0.60  0.0908  0.990  0.482  0.005  0.028  1.000  0.085  0.502  0.016  0.000  0.000  0.000  0.000
   17.7   99  1.4224  0.422E+00  0.089  0.251    0.60  0.1570  0.990  0.482  0.009  0.045  1.000  0.136  0.507  0.027  0.001  0.000  0.000  0.000
   15.0   99  1.2810  0.398E+00  0.089  0.251    0.60  0.1923  0.990  0.482  0.009  0.057  1.000  0.171  0.511  0.038  0.002  0.000  0.000  0.000
   13.2   99  1.1699  0.314E+00  0.089  0.251    0.60  0.1839  0.990  0.482  0.009  0.069  1.000  0.208  0.518  0.049  0.004  0.000  0.000  0.000
   11.1   99  1.1612  0.116E+00  0.089  0.251    0.60  0.0811  0.990  0.482  0.011  0.096  1.000  0.287  0.534  0.069  0.007  0.001  0.000  0.000
    9.7   99  1.2511  0.657E-01  0.089  0.251    0.60  0.0532  0.990  0.482  0.048  0.127  1.000  0.381  0.558  0.089  0.012  0.001  0.000  0.000
    8.8   99  1.2770  0.573E-01  0.089  0.251    0.60  0.0525  0.990  0.482  0.081  0.149  1.000  0.448  0.581  0.106  0.016  0.002  0.000  0.000
    7.8   99  1.2939  0.448E-01  0.089  0.251    0.60  0.0507  0.990  0.482  0.146  0.183  1.000  0.550  0.622  0.138  0.026  0.004  0.001  0.000
    7.0   99  1.3056  0.282E-01  0.089  0.251    0.60  0.0424  0.990  0.482  0.274  0.217  1.000  0.650  0.669  0.173  0.039  0.008  0.001  0.000
    6.1   99  1.3183  0.104E+00  0.089  0.251    0.60  0.1494  0.990  0.482  0.134  0.252  1.000  0.757  0.724  0.220  0.060  0.015  0.003  0.001
    5.2   99  1.3260  0.782E-02  0.089  0.251    0.60  0.0480  0.990  0.482  0.746  0.321  1.000  0.962  0.860  0.321  0.110  0.034  0.010  0.003
    4.6   99  1.3302  0.184E-01  0.089  0.251    0.60  0.0833  0.990  0.482  0.609  0.360  1.000  1.080  0.949  0.396  0.152  0.054  0.019  0.006
    4.3   99  1.3382  0.127E-01  0.089  0.251    0.60  0.0901  0.990  0.482  0.728  0.387  1.000  1.160  1.014  0.450  0.185  0.070  0.027  0.009
    4.0   99  1.3511  0.804E-02  0.089  0.251    0.60  0.1054  0.990  0.482  0.838  0.416  1.000  1.247  1.091  0.514  0.226  0.092  0.038  0.014
    3.4   99  1.4131  0.228E-01  0.089  0.251    0.60  0.2451  0.990  0.482  0.757  0.476  1.000  1.428  1.247  0.654  0.320  0.144  0.067  0.029
    3.4   99  1.4076  0.194E-01  0.089  0.251    0.60  0.2288  0.990  0.482  0.780  0.473  1.000  1.420  1.242  0.649  0.317  0.143  0.066  0.029
    2.8   99  1.2799  0.221E+00  0.089  0.251    0.60  0.7086  0.990  0.482  0.212  0.512  1.000  1.535  1.412  0.865  0.471  0.241  0.122  0.062
    2.3   99  1.2774  0.425E-01  0.089  0.251    0.60  0.3746  0.990  0.482  0.567  0.613  1.000  1.838  1.828  1.288  0.815  0.481  0.280  0.160
    2.0   99  1.3051  0.430E-02  0.089  0.251    0.60  0.4044  0.990  0.482  0.948  0.653  1.000  1.959  2.040  1.531  1.042  0.653  0.403  0.242
    1.8   99  1.3143  0.105E-02  0.089  0.251    0.60  0.5619  0.990  0.482  0.989  0.689  1.000  2.066  2.246  1.795  1.299  0.862  0.560  0.353
    1.5   99  1.3237  0.420E-03  0.089  0.251    0.60  0.8730  0.990  0.482  0.996  0.731  1.000  2.192  2.523  2.182  1.701  1.218  0.845  0.568
    1.3   99  1.3248  0.664E-04  0.089  0.251    0.60  1.1113  0.990  0.482  0.999  0.754  1.000  2.263  2.701  2.450  2.001  1.502  1.088  0.763
    0.9   99  1.3306  0.704E-05  0.089  0.251    0.60  1.7482  0.990  0.482  1.000  0.789  1.000  2.368  3.015  2.963  2.628  2.152  1.688  1.286
    0.7   99  1.3340  0.304E-07  0.089  0.251    0.60  2.3981  0.990  0.482  1.000  0.808  1.000  2.423  3.235  3.364  3.185  2.801  2.360  1.941
    0.5   99  1.3368  0.893E-09  0.089  0.251    0.60  2.7935  0.990  0.482  1.000  0.810  1.000  2.429  3.337  3.571  3.532  3.266  2.907  2.544
    0.4   99  1.3420  0.210E-08  0.089  0.251    0.60  2.9119  0.990  0.482  1.000  0.799  1.000  2.396  3.357  3.632  3.723  3.585  3.364  3.124
    0.3   99  1.3477  0.931E-08  0.089  0.251    0.60  2.8366  0.990  0.482  1.000  0.786  1.000  2.357  3.339  3.612  3.796  3.753  3.657  3.539
    0.2   99  1.3669  0.353E-07  0.089  0.251    0.60  2.5528  0.990  0.482  1.000  0.762  1.000  2.287  3.318  3.575  3.976  4.108  4.294  4.438
    7.1   99  1.3074  0.320E-01  0.089  0.251    0.60  0.0453  0.990  0.482  0.245  0.212  1.000  0.635  0.661  0.167  0.037  0.007  0.001  0.000
